customer_id,last_login_date,login_frequency_30d,mobile_app_user,email_opens_6m,customer_service_calls_12m,complaints_filed
CUST_000520,2023-10-30,0,Yes,0.59,0,1
CUST_000521,2023-12-09,3,No,0.61,0,0
CUST_000522,2023-06-02,0,No,0.06,4,0
CUST_000523,2023-12-08,3,Yes,0.3,2,0
CUST_000524,2023-05-12,1,No,0.32,2,1
CUST_000525,2023-06-14,2,Yes,0.61,2,0
CUST_000526,2023-06-04,0,No,0.63,0,0
CUST_000527,2023-11-25,0,Yes,0.31,3,1
CUST_000528,2023-12-13,0,No,0.09,3,1
CUST_000529,2023-08-22,4,No,0.69,1,0
CUST_000530,2023-10-10,4,Yes,0.56,0,1
CUST_000531,2022-12-10,3,No,0.66,1,0
CUST_000532,2023-10-22,5,Yes,0.69,1,0
CUST_000533,2023-05-09,1,No,0.68,2,0
CUST_000534,2023-11-06,3,No,0.71,3,0
CUST_000535,2023-11-14,3,Yes,0.65,0,0
CUST_000536,2023-10-18,0,No,0.55,0,0
CUST_000537,2023-12-13,2,No,0.49,0,0
CUST_000538,2022-12-28,2,No,0.25,2,0
CUST_000539,2023-06-18,2,Yes,0.55,1,0
CUST_000540,2022-08-17,4,No,0.39,1,0
CUST_000541,2023-10-14,1,Yes,0.2,3,0
CUST_000542,2023-07-08,1,Yes,0.18,4,0
CUST_000543,2023-11-11,1,No,0.28,1,0
CUST_000544,2023-04-05,2,Yes,0.19,0,0
CUST_000545,2023-08-14,4,No,0.4,1,0
CUST_000546,2023-10-12,5,No,0.38,4,0
CUST_000547,2023-04-16,3,No,0.47,1,1
CUST_000548,2023-07-28,2,Yes,0.37,0,0
CUST_000549,2023-06-06,1,Yes,0.69,2,0
CUST_000550,2023-05-17,1,Yes,0.56,0,0
CUST_000551,2023-10-29,1,No,0.62,0,0
CUST_000552,2023-07-21,0,No,0.3,0,0
CUST_000553,2023-08-03,3,No,0.56,0,1
CUST_000554,2023-09-29,2,Yes,0.38,1,0
CUST_000555,2023-05-18,1,Yes,0.47,1,1
CUST_000556,2023-01-17,5,Yes,0.58,1,0
CUST_000557,2023-06-25,3,Yes,0.28,2,0
CUST_000558,2023-01-28,0,Yes,0.48,0,0
CUST_000559,2023-10-24,2,Yes,0.56,2,0
CUST_000560,2023-02-09,0,No,0.38,0,0
CUST_000561,2023-08-19,0,No,0.41,0,0
CUST_000562,2023-10-15,0,No,0.34,1,0
CUST_000563,2022-07-21,0,Yes,0.07,3,1
CUST_000564,2022-10-18,3,Yes,0.48,2,0
CUST_000565,2023-10-16,0,Yes,0.28,2,0
CUST_000566,2023-04-16,1,Yes,0.73,0,0
CUST_000567,2023-07-12,6,No,0.51,0,0
CUST_000568,2023-12-22,1,No,0.59,1,0
CUST_000569,2023-02-26,3,Yes,0.34,1,0
CUST_000570,2022-09-12,2,Yes,0.49,0,0
CUST_000571,2023-03-14,1,No,0.54,0,0
CUST_000572,2023-12-29,2,Yes,0.67,0,0
CUST_000573,2023-02-23,2,No,0.4,1,0
CUST_000574,2023-11-28,0,No,0.52,2,0
CUST_000575,2023-07-18,1,No,0.22,2,1
CUST_000576,2023-10-11,1,Yes,0.57,0,0
CUST_000577,2023-03-29,1,No,0.46,1,0
CUST_000578,2023-07-23,5,Yes,0.54,2,0
CUST_000579,2023-03-10,1,No,0.51,0,0
CUST_000580,2023-11-10,1,No,0.14,3,0
CUST_000581,2023-11-24,0,Yes,0.32,0,0
CUST_000582,2023-07-31,0,No,0.08,2,0
CUST_000583,2023-11-17,1,No,0.51,3,0
CUST_000584,2023-09-23,5,No,0.4,2,0
CUST_000585,2023-08-13,2,No,0.32,2,0
CUST_000586,2023-11-05,5,No,0.72,1,0
CUST_000587,2023-10-01,2,No,0.79,0,1
CUST_000588,2023-01-24,1,Yes,0.45,0,0
CUST_000589,2023-04-27,1,Yes,0.27,1,0
CUST_000590,2022-11-18,1,No,0.47,0,0
CUST_000591,2023-01-03,1,Yes,0.46,2,0
CUST_000592,2022-08-10,3,Yes,0.37,1,0
CUST_000593,2022-07-24,0,No,0.02,5,1
CUST_000594,2023-12-18,4,No,0.39,3,0
CUST_000595,2023-10-25,0,No,0.82,0,0
CUST_000596,2023-10-16,3,No,0.54,0,0
CUST_000597,2023-11-25,3,Yes,0.45,2,0
CUST_000598,2022-07-30,2,No,0.21,0,0
CUST_000599,2023-01-29,0,Yes,0.13,3,2
CUST_000600,2023-04-04,4,No,0.39,0,0
CUST_000601,2023-07-28,0,No,0.09,2,2
CUST_000602,2023-07-26,1,No,0.51,1,1
CUST_000603,2023-10-13,0,No,0.44,4,0
CUST_000604,2023-06-04,0,No,0.65,2,0
CUST_000605,2023-08-06,1,Yes,0.38,2,0
CUST_000606,2023-08-09,0,Yes,0.77,2,1
CUST_000607,2023-09-21,5,Yes,0.38,0,0
CUST_000608,2023-10-17,3,Yes,0.75,1,0
CUST_000609,2023-07-13,2,Yes,0.47,0,1
CUST_000610,2023-12-10,3,No,0.56,0,0
CUST_000611,2023-06-18,2,No,0.39,4,0
CUST_000612,2023-07-18,3,No,0.24,1,0
CUST_000613,2023-06-29,2,Yes,0.39,2,0
CUST_000614,2023-06-11,1,Yes,0.24,0,1
CUST_000615,2023-08-04,1,Yes,0.5,1,0
CUST_000616,2022-05-10,1,Yes,0.52,1,0
CUST_000617,2023-08-21,1,Yes,0.49,0,0
CUST_000618,2023-07-28,0,No,0.13,2,0
CUST_000619,2023-07-20,2,No,0.7,1,0
CUST_000620,2023-07-10,5,Yes,0.67,1,0
CUST_000621,2022-07-11,2,No,0.56,1,0
CUST_000622,2023-07-06,4,No,0.3,1,0
CUST_000623,2023-12-26,1,Yes,0.8,3,0
CUST_000624,2023-11-13,4,No,0.49,0,0
CUST_000625,2023-05-23,3,No,0.33,1,0
CUST_000626,2022-08-03,2,No,0.59,0,0
CUST_000627,2023-09-23,5,No,0.7,1,0
CUST_000628,2023-08-16,2,Yes,0.35,2,0
CUST_000629,2023-12-25,5,Yes,0.58,2,0
CUST_000630,2023-10-01,0,No,0.13,2,1
CUST_000631,2023-01-26,4,No,0.5,3,0
CUST_000632,2023-04-27,0,No,0.48,0,0
CUST_000633,2023-12-27,1,Yes,0.53,0,0
CUST_000634,2023-10-21,2,Yes,0.66,2,0
CUST_000635,2023-09-06,3,No,0.49,0,0
CUST_000636,2023-04-29,2,Yes,0.33,0,0
CUST_000637,2023-12-07,3,Yes,0.39,0,0
CUST_000638,2023-11-20,2,No,0.4,1,1
CUST_000639,2023-12-12,0,No,0.66,0,0
CUST_000640,2023-01-13,2,No,0.5,1,0
CUST_000641,2022-06-10,0,Yes,0.56,0,0
CUST_000642,2023-03-21,1,Yes,0.72,2,0
CUST_000643,2023-12-09,0,No,0.17,2,1
CUST_000644,2023-09-10,2,No,0.64,1,0
CUST_000645,2023-07-23,0,Yes,0.47,0,0
CUST_000646,2023-07-12,3,No,0.33,0,1
CUST_000647,2023-12-07,1,No,0.58,0,0
CUST_000648,2023-10-08,5,Yes,0.45,0,0
CUST_000649,2023-08-24,0,Yes,0.03,2,1
CUST_000650,2023-01-12,3,Yes,0.62,0,0
CUST_000651,2022-12-31,0,No,0.22,2,1
CUST_000652,2022-11-10,3,No,0.64,2,0
CUST_000653,2023-11-27,2,Yes,0.36,0,0
CUST_000654,2023-05-01,2,Yes,0.67,1,0
CUST_000655,2023-12-15,2,No,0.37,2,1
CUST_000656,2023-03-22,0,Yes,0.38,1,0
CUST_000657,2023-08-13,2,Yes,0.6,1,0
CUST_000658,2023-11-20,1,No,0.49,1,0
CUST_000659,2024-01-01,4,No,0.46,1,0
CUST_000660,2023-07-19,1,Yes,0.5,0,0
CUST_000661,2023-03-21,0,No,0.34,2,1
CUST_000662,2023-07-21,5,Yes,0.37,1,0
CUST_000663,2023-09-09,0,Yes,0.33,2,0
CUST_000664,2023-02-11,1,No,0.54,0,0
CUST_000665,2022-08-11,1,Yes,0.4,2,0
CUST_000666,2023-09-12,2,No,0.38,1,0
CUST_000667,2023-11-18,3,Yes,0.28,1,1
CUST_000668,2023-12-10,2,Yes,0.57,0,0
CUST_000669,2022-07-07,0,No,0.52,0,0
CUST_000670,2023-01-05,2,No,0.75,1,1
CUST_000671,2023-05-12,0,No,0.24,2,0
CUST_000672,2023-01-06,3,No,0.45,1,1
CUST_000673,2023-01-12,2,Yes,0.49,0,0
CUST_000674,2023-07-27,5,Yes,0.57,2,1
CUST_000675,2023-08-21,1,Yes,0.38,0,0
CUST_000676,2022-10-18,2,No,0.76,2,0
CUST_000677,2022-11-01,3,No,0.84,0,0
CUST_000678,2022-12-17,1,No,0.33,2,2
CUST_000679,2023-08-30,2,Yes,0.56,0,0
CUST_000680,2022-11-06,1,No,0.24,2,1
CUST_000681,2023-06-26,0,No,0.17,3,0
CUST_000682,2023-12-31,2,Yes,0.57,4,0
CUST_000683,2023-07-19,2,No,0.7,1,1
CUST_000684,2023-10-09,0,No,0.1,1,0
CUST_000685,2023-12-25,1,Yes,0.35,1,0
CUST_000686,2023-10-17,0,No,0.6,0,0
CUST_000687,2023-08-06,0,No,0.54,0,0
CUST_000688,2023-03-31,1,No,0.31,0,0
CUST_000689,2023-11-19,0,No,0.65,1,0
CUST_000690,2023-12-29,3,No,0.53,0,1
CUST_000691,2022-12-12,2,Yes,0.4,0,0
CUST_000692,2023-04-05,0,No,0.13,0,0
CUST_000693,2023-12-25,1,No,0.47,0,0
CUST_000694,2023-11-10,2,No,0.81,2,0
CUST_000695,2023-08-20,1,No,0.45,0,0
CUST_000696,2023-09-28,4,No,0.47,0,0
CUST_000697,2022-05-22,3,No,0.62,0,0
CUST_000698,2023-06-21,1,Yes,0.85,0,1
CUST_000699,2023-04-11,3,No,0.25,1,0
CUST_000700,2023-09-13,1,Yes,0.57,0,0
CUST_000701,2023-12-22,3,No,0.38,0,0
CUST_000702,2023-01-02,2,No,0.55,0,0
CUST_000703,2022-09-13,1,No,0.15,5,2
CUST_000704,2023-08-25,0,No,0.69,0,0
CUST_000705,2023-06-01,2,No,0.52,3,0
CUST_000706,2023-12-13,3,Yes,0.47,1,0
CUST_000707,2023-05-18,4,Yes,0.36,0,0
CUST_000708,2023-12-24,2,No,0.42,3,0
CUST_000709,2023-11-08,1,No,0.74,1,0
CUST_000710,2023-08-04,1,No,0.79,0,0
CUST_000711,2023-03-16,1,Yes,0.53,0,0
CUST_000712,2023-11-06,0,No,0.28,2,1
CUST_000713,2022-12-12,1,No,0.59,0,0
CUST_000714,2023-11-25,1,No,0.69,1,0
CUST_000715,2022-12-23,0,Yes,0.75,0,0
CUST_000716,2023-06-09,1,Yes,0.42,2,0
CUST_000717,2023-08-30,2,Yes,0.47,1,0
CUST_000718,2023-12-21,2,No,0.56,1,0
CUST_000719,2023-11-12,1,Yes,0.54,1,1
CUST_000720,2023-10-21,1,No,0.67,2,0
CUST_000721,2023-09-15,6,No,0.48,3,0
CUST_000722,2023-11-23,2,Yes,0.62,1,0
CUST_000723,2023-09-23,1,No,0.29,0,0
CUST_000724,2023-08-28,2,Yes,0.39,0,0
CUST_000725,2023-05-29,0,No,0.46,1,0
CUST_000726,2023-11-19,1,Yes,0.27,0,0
CUST_000727,2022-08-06,1,No,0.43,0,0
CUST_000728,2023-09-23,1,No,0.46,0,0
CUST_000729,2023-08-10,1,Yes,0.46,2,0
CUST_000730,2023-10-31,0,Yes,0.48,0,2
CUST_000731,2023-03-21,0,No,0.14,0,2
CUST_000732,2023-11-10,1,Yes,0.14,0,0
CUST_000733,2023-02-21,3,Yes,0.59,1,0
CUST_000734,2023-12-29,1,No,0.68,1,0
CUST_000735,2023-08-22,2,Yes,0.43,1,0
CUST_000736,2023-03-19,2,Yes,0.75,0,0
CUST_000737,2023-07-16,1,No,0.61,2,0
CUST_000738,2023-02-06,2,Yes,0.73,0,0
CUST_000739,2023-05-29,2,No,0.68,0,0
CUST_000740,2022-07-12,3,Yes,0.42,2,0
CUST_000741,2023-06-22,0,No,0.24,2,0
CUST_000742,2023-09-08,2,Yes,0.39,1,0
CUST_000743,2023-12-02,1,Yes,0.59,1,0
CUST_000744,2023-09-10,3,No,0.47,1,0
CUST_000745,2023-07-06,0,Yes,0.54,1,0
CUST_000746,2022-07-25,1,Yes,0.5,0,0
CUST_000747,2023-06-20,0,Yes,0.6,0,0
CUST_000748,2023-12-18,0,No,0.17,3,2
CUST_000749,2023-12-14,3,Yes,0.26,0,0
CUST_000750,2023-03-07,0,No,0.2,3,0
CUST_000751,2023-07-10,2,Yes,0.65,0,0
CUST_000752,2023-03-16,3,No,0.29,1,0
CUST_000753,2023-02-01,5,No,0.56,1,0
CUST_000754,2023-09-17,0,No,0.61,0,0
CUST_000755,2023-04-11,1,Yes,0.68,0,0
CUST_000756,2023-05-23,1,Yes,0.49,0,0
CUST_000757,2022-10-31,1,No,0.4,0,0
CUST_000758,2023-12-21,2,No,0.69,0,0
CUST_000759,2023-06-21,0,No,0.31,0,1
CUST_000760,2023-11-04,1,No,0.6,0,0
CUST_000761,2023-11-24,2,No,0.26,1,0
CUST_000762,2023-10-16,2,No,0.68,2,0
CUST_000763,2023-12-05,1,Yes,0.67,1,0
CUST_000764,2023-12-23,2,No,0.55,2,0
CUST_000765,2023-05-03,3,No,0.46,3,0
CUST_000766,2023-10-01,2,Yes,0.76,2,1
CUST_000767,2023-09-27,5,No,0.59,0,0
CUST_000768,2023-09-29,2,Yes,0.36,2,0
CUST_000769,2023-04-18,3,No,0.44,0,0
CUST_000770,2023-09-25,1,Yes,0.43,0,0
CUST_000771,2023-11-05,1,Yes,0.56,0,0
CUST_000772,2023-11-22,3,Yes,0.46,0,0
CUST_000773,2023-06-17,4,Yes,0.45,0,0
CUST_000774,2022-07-02,1,No,0.36,0,1
CUST_000775,2023-07-19,1,Yes,0.54,0,0
CUST_000776,2023-08-19,0,No,0.63,5,0
CUST_000777,2023-09-28,2,No,0.85,1,0
CUST_000778,2023-05-06,2,Yes,0.26,0,0
CUST_000779,2023-05-12,0,Yes,0.1,0,0
CUST_000780,2023-12-09,2,Yes,0.61,0,0
CUST_000781,2023-12-18,1,No,0.38,1,0
CUST_000782,2023-03-02,2,No,0.81,0,0
CUST_000783,2023-05-29,1,No,0.13,6,4
CUST_000784,2023-04-28,2,No,0.51,2,0
CUST_000785,2023-09-30,5,No,0.36,1,0
CUST_000786,2023-02-12,2,Yes,0.78,1,0
CUST_000787,2023-04-09,3,No,0.41,1,0
CUST_000788,2023-02-09,1,No,0.56,0,0
CUST_000789,2023-04-30,2,Yes,0.69,0,0
CUST_000790,2023-03-23,0,No,0.2,3,1
CUST_000791,2023-07-05,0,Yes,0.06,1,0
CUST_000792,2023-08-20,0,No,0.31,0,0
CUST_000793,2023-12-04,3,Yes,0.41,1,0
CUST_000794,2023-01-25,1,Yes,0.39,2,0
CUST_000795,2023-02-09,3,Yes,0.61,0,0
CUST_000796,2023-12-04,2,No,0.23,2,0
CUST_000797,2022-11-09,4,Yes,0.47,0,0
CUST_000798,2023-04-20,2,No,0.6,1,0
CUST_000799,2023-10-11,5,No,0.74,0,0
CUST_000800,2023-07-23,0,No,0.52,0,0
CUST_000801,2023-05-14,3,No,0.44,0,0
CUST_000802,2023-11-07,0,No,0.21,2,2
CUST_000803,2024-01-01,1,Yes,0.49,0,0
CUST_000804,2023-11-03,0,No,0.27,0,0
CUST_000805,2023-11-06,2,No,0.22,1,0
CUST_000806,2022-08-08,1,No,0.26,1,0
CUST_000807,2022-12-29,2,No,0.44,1,0
CUST_000808,2022-04-29,2,No,0.47,0,1
CUST_000809,2023-11-18,0,Yes,0.6,1,0
CUST_000810,2023-09-23,0,Yes,0.44,1,0
CUST_000811,2023-07-13,1,Yes,0.26,1,0
CUST_000812,2023-08-01,0,Yes,0.39,1,0
CUST_000813,2023-04-30,3,No,0.38,0,0
CUST_000814,2022-11-04,4,No,0.84,1,0
CUST_000815,2022-08-04,1,Yes,0.26,1,1
CUST_000816,2023-11-22,3,Yes,0.47,1,1
CUST_000817,2023-11-01,2,Yes,0.76,0,0
CUST_000818,2023-08-20,5,No,0.42,0,0
CUST_000819,2023-06-26,5,Yes,0.5,0,0
CUST_000820,2023-12-06,2,Yes,0.36,1,0
CUST_000821,2022-05-04,0,No,0.37,2,1
CUST_000822,2022-09-10,1,No,0.69,0,0
CUST_000823,2022-05-22,4,Yes,0.37,0,0
CUST_000824,2023-09-08,2,No,0.65,0,0
CUST_000825,2023-10-10,2,No,0.67,1,0
CUST_000826,2023-10-25,4,No,0.44,0,0
CUST_000827,2023-11-24,3,Yes,0.76,0,0
CUST_000828,2023-05-04,0,No,0.25,2,0
CUST_000829,2023-12-11,2,Yes,0.53,1,0
CUST_000830,2023-09-27,0,Yes,0.5,0,0
CUST_000831,2023-10-20,0,No,0.51,0,0
CUST_000832,2023-09-27,1,No,0.66,1,0
CUST_000833,2023-11-02,2,Yes,0.65,0,0
CUST_000834,2023-07-13,2,No,0.63,3,0
CUST_000835,2023-12-11,5,No,0.25,0,0
CUST_000836,2023-11-16,2,No,0.33,1,0
CUST_000837,2023-11-11,2,Yes,0.76,0,0
CUST_000838,2022-12-25,3,No,0.31,0,0
CUST_000839,2023-11-06,1,Yes,0.58,1,0
CUST_000840,2023-12-11,0,No,0.16,1,0
CUST_000841,2023-06-26,2,Yes,0.57,1,0
CUST_000842,2023-09-29,2,No,0.71,0,0
CUST_000843,2023-10-28,1,No,0.38,1,1
CUST_000844,2023-10-08,0,No,0.2,4,2
CUST_000845,2023-10-20,4,No,0.42,2,0
CUST_000846,2023-09-13,0,Yes,0.34,3,0
CUST_000847,2023-08-24,3,Yes,0.42,2,1
CUST_000848,2022-02-11,0,No,0.04,5,0
CUST_000849,2023-10-23,1,No,0.22,1,0
CUST_000850,2023-10-19,2,Yes,0.49,1,0
CUST_000851,2022-12-12,3,No,0.61,0,0
CUST_000852,2023-06-10,3,No,0.5,0,0
CUST_000853,2023-09-16,1,No,0.42,6,0
CUST_000854,2023-04-04,3,No,0.62,0,0
CUST_000855,2022-11-10,1,Yes,0.65,0,1
CUST_000856,2023-11-03,3,No,0.6,0,0
CUST_000857,2023-08-07,0,No,0.06,1,0
CUST_000858,2022-12-27,1,Yes,0.67,2,0
CUST_000859,2023-09-14,0,Yes,0.57,0,0
CUST_000860,2023-11-03,0,No,0.73,0,0
CUST_000861,2023-10-22,2,No,0.26,0,0
CUST_000862,2022-12-23,0,No,0.36,0,0
CUST_000863,2023-08-28,0,No,0.28,0,0
CUST_000864,2023-12-18,1,Yes,0.52,1,0
CUST_000865,2023-08-22,2,Yes,0.56,0,0
CUST_000866,2023-06-22,3,Yes,0.51,0,0
CUST_000867,2023-11-17,2,Yes,0.66,0,0
CUST_000868,2023-10-29,4,No,0.43,0,0
CUST_000869,2023-02-01,6,No,0.53,0,0
CUST_000870,2023-12-25,1,No,0.7,1,0
CUST_000871,2022-02-14,0,No,0.3,1,1
CUST_000872,2023-09-01,3,Yes,0.61,0,1
CUST_000873,2022-10-27,4,No,0.41,0,0
CUST_000874,2023-01-28,4,Yes,0.39,0,0
CUST_000875,2022-05-17,1,No,0.23,1,0
CUST_000876,2023-10-02,2,No,0.26,1,0
CUST_000877,2023-01-05,3,Yes,0.59,0,0
CUST_000878,2023-09-26,2,No,0.42,0,0
CUST_000879,2023-11-22,2,No,0.38,2,0
CUST_000880,2023-07-17,1,Yes,0.42,0,0
CUST_000881,2022-09-13,2,Yes,0.5,1,0
CUST_000882,2023-08-25,4,No,0.48,0,0
CUST_000883,2023-12-12,1,Yes,0.25,0,0
CUST_000884,2023-11-13,0,No,0.08,0,3
CUST_000885,2023-11-18,3,Yes,0.48,1,0
CUST_000886,2022-12-28,2,Yes,0.38,4,0
CUST_000887,2022-08-13,2,No,0.32,0,0
CUST_000888,2023-07-19,2,No,0.6,0,0
CUST_000889,2022-08-07,1,No,0.6,0,1
CUST_000890,2023-12-07,3,Yes,0.61,0,0
CUST_000891,2023-09-15,2,Yes,0.28,0,0
CUST_000892,2023-06-13,2,No,0.46,0,0
CUST_000893,2023-10-28,3,No,0.61,0,0
CUST_000894,2023-03-08,1,Yes,0.66,0,0
CUST_000895,2023-03-15,2,No,0.21,0,0
CUST_000896,2022-11-11,3,No,0.7,1,0
CUST_000897,2023-07-07,0,No,0.56,1,0
CUST_000898,2023-08-02,1,No,0.26,2,1
CUST_000899,2023-06-23,0,Yes,0.38,0,0
CUST_000900,2023-12-19,0,Yes,0.71,1,0
CUST_000901,2023-03-24,1,No,0.51,0,0
CUST_000902,2022-09-28,5,Yes,0.69,1,0
CUST_000903,2023-11-03,1,Yes,0.61,1,0
CUST_000904,2023-08-05,0,No,0.03,1,1
CUST_000905,2022-09-26,1,Yes,0.51,1,0
CUST_000906,2022-12-13,2,No,0.3,0,1
CUST_000907,2023-06-04,3,Yes,0.65,0,0
CUST_000908,2023-11-01,1,No,0.64,0,0
CUST_000909,2022-11-02,0,No,0.2,4,1
CUST_000910,2022-10-28,1,Yes,0.51,0,0
CUST_000911,2023-08-21,1,No,0.36,1,0
CUST_000912,2023-05-15,2,No,0.27,2,0
CUST_000913,2023-01-07,2,No,0.31,0,1
CUST_000914,2023-11-26,0,No,0.53,2,0
CUST_000915,2023-12-18,1,No,0.06,10,0
CUST_000916,2023-07-03,0,No,0.39,2,0
CUST_000917,2022-12-27,0,No,0.28,4,0
CUST_000918,2024-01-01,1,No,0.42,1,0
CUST_000919,2023-01-10,2,Yes,0.37,0,0
CUST_000920,2023-10-10,1,Yes,0.65,1,0
CUST_000921,2023-09-20,0,Yes,0.42,1,1
CUST_000922,2023-08-25,1,Yes,0.53,1,0
CUST_000923,2023-12-10,0,No,0.11,3,1
CUST_000924,2023-11-13,6,No,0.54,0,0
CUST_000925,2023-04-03,1,No,0.44,1,0
CUST_000926,2023-06-10,1,No,0.1,5,0
CUST_000927,2022-07-18,4,No,0.64,0,0
CUST_000928,2023-04-11,1,No,0.79,2,0
CUST_000929,2023-08-06,4,No,0.65,1,0
CUST_000930,2023-07-10,5,Yes,0.59,0,0
CUST_000931,2022-07-01,2,No,0.23,3,1
CUST_000932,2023-05-22,7,No,0.34,1,0
CUST_000933,2023-09-09,2,Yes,0.73,0,1
CUST_000934,2022-12-20,4,Yes,0.69,1,0
CUST_000935,2023-09-22,0,Yes,0.4,1,0
CUST_000936,2022-08-19,0,Yes,0.25,2,0
CUST_000937,2022-12-02,3,No,0.53,0,0
CUST_000938,2023-11-17,1,No,0.48,0,1
CUST_000939,2022-12-20,3,Yes,0.62,0,0
CUST_000940,2023-08-22,1,No,0.4,0,0
CUST_000941,2023-12-22,2,No,0.5,1,1
CUST_000942,2022-10-25,1,No,0.34,1,0
CUST_000943,2023-05-19,0,Yes,0.61,1,0
CUST_000944,2023-10-25,3,Yes,0.65,1,0
CUST_000945,2023-11-15,4,No,0.33,0,0
CUST_000946,2023-09-16,5,No,0.59,0,0
CUST_000947,2023-01-21,1,Yes,0.59,1,0
CUST_000948,2022-02-23,4,No,0.57,1,0
CUST_000949,2023-08-06,2,No,0.34,1,0
CUST_000950,2023-05-29,0,No,0.26,6,2
CUST_000951,2022-08-29,2,Yes,0.43,1,0
CUST_000952,2023-11-18,0,Yes,0.45,1,0
CUST_000953,2023-02-05,1,No,0.11,1,0
CUST_000954,2023-03-20,5,No,0.25,0,0
CUST_000955,2023-10-17,1,Yes,0.32,1,0
CUST_000956,2023-07-12,3,No,0.52,2,0
CUST_000957,2022-09-09,2,Yes,0.66,0,0
CUST_000958,2023-12-07,5,Yes,0.76,1,0
CUST_000959,2022-12-13,0,No,0.38,1,1
CUST_000960,2023-10-16,3,No,0.51,0,0
CUST_000961,2022-11-29,1,Yes,0.43,1,0
CUST_000962,2023-03-26,0,No,0.02,2,0
CUST_000963,2023-12-19,3,Yes,0.55,1,0
CUST_000964,2023-12-24,1,No,0.71,1,0
CUST_000965,2023-10-02,3,Yes,0.13,6,1
CUST_000966,2023-12-23,0,Yes,0.13,2,0
CUST_000967,2023-03-24,2,No,0.47,0,0
CUST_000968,2023-07-23,3,No,0.59,1,0
CUST_000969,2022-07-25,2,No,0.23,2,0
CUST_000970,2023-12-10,1,No,0.48,0,0
CUST_000971,2023-10-06,2,Yes,0.44,2,0
CUST_000972,2022-11-17,1,No,0.47,1,0
CUST_000973,2023-09-14,1,No,0.07,5,0
CUST_000974,2022-05-19,2,No,0.57,0,0
CUST_000975,2023-04-25,2,Yes,0.25,2,0
CUST_000976,2023-04-02,3,No,0.28,0,0
CUST_000977,2023-11-03,2,No,0.53,1,0
CUST_000978,2023-03-02,1,No,0.58,1,0
CUST_000979,2023-08-01,2,Yes,0.41,0,0
CUST_000980,2023-12-14,2,No,0.67,2,0
CUST_000981,2022-09-08,1,No,0.23,4,0
CUST_000982,2023-12-08,1,Yes,0.83,2,0
CUST_000983,2023-06-29,0,No,0.37,3,0
CUST_000984,2023-10-29,1,Yes,0.23,0,0
CUST_000985,2023-05-05,1,No,0.49,0,0
CUST_000986,2023-12-09,0,Yes,0.3,3,0
CUST_000987,2023-11-27,1,Yes,0.25,0,0
CUST_000988,2023-11-08,3,Yes,0.53,0,0
CUST_000989,2023-02-21,1,No,0.17,3,3
CUST_000990,2023-10-28,0,No,0.49,0,0
CUST_000991,2023-04-18,0,No,0.52,1,0
CUST_000992,2023-08-09,0,No,0.67,0,0
CUST_000993,2023-11-01,2,Yes,0.63,0,0
CUST_000994,2023-11-14,1,Yes,0.39,1,0
CUST_000995,2022-11-03,2,Yes,0.48,2,0
CUST_000996,2023-10-05,3,No,0.33,0,0
CUST_000997,2023-11-16,0,No,0.17,5,1
CUST_000998,2023-06-01,1,No,0.77,2,0
CUST_000999,2023-05-07,2,No,0.53,0,0
CUST_001000,2022-06-24,4,Yes,0.57,1,1
CUST_001001,2023-08-14,0,No,0.42,2,0
CUST_001002,2022-12-20,1,No,0.66,1,0
CUST_001003,2023-08-17,1,Yes,0.49,1,0
CUST_001004,2023-06-03,4,No,0.31,1,0
CUST_001005,2023-09-20,2,No,0.07,4,5
CUST_001006,2022-02-13,3,Yes,0.36,0,1
CUST_001007,2023-05-16,3,Yes,0.3,0,0
CUST_001008,2023-07-23,1,No,0.49,0,0
CUST_001009,2023-09-23,0,No,0.16,3,2
CUST_001010,2022-12-03,2,Yes,0.27,1,0
CUST_001011,2022-09-23,1,Yes,0.64,0,0
CUST_001012,2023-12-01,2,No,0.44,3,0
CUST_001013,2023-11-25,0,No,0.02,3,1
CUST_001014,2023-05-05,2,Yes,0.47,0,0
CUST_001015,2023-10-04,0,No,0.12,4,3
CUST_001016,2023-01-25,3,No,0.22,1,3
CUST_001017,2023-01-17,0,Yes,0.44,2,0
CUST_001018,2023-07-10,2,Yes,0.49,1,0
CUST_001019,2022-11-20,2,No,0.54,0,1
CUST_001020,2023-06-18,1,Yes,0.41,2,0
CUST_001021,2023-12-24,1,No,0.73,1,0
CUST_001022,2023-08-18,3,No,0.56,1,0
CUST_001023,2023-01-06,1,Yes,0.31,0,1
CUST_001024,2023-01-06,1,No,0.68,1,0
CUST_001025,2023-08-19,2,Yes,0.58,0,0
CUST_001026,2023-02-09,3,Yes,0.61,0,0
CUST_001027,2023-07-04,1,No,0.59,1,0
CUST_001028,2022-11-01,1,No,0.02,1,0
CUST_001029,2023-10-01,1,Yes,0.69,2,0
CUST_001030,2022-11-23,1,Yes,0.58,4,0
CUST_001031,2023-04-02,3,Yes,0.35,0,0
CUST_001032,2022-11-11,2,Yes,0.4,1,0
CUST_001033,2023-11-26,0,No,0.17,2,0
CUST_001034,2023-10-09,1,No,0.39,2,2
CUST_001035,2022-10-20,3,Yes,0.39,0,0
CUST_001036,2023-03-17,1,No,0.34,0,1
CUST_001037,2023-03-23,1,No,0.47,0,0
CUST_001038,2022-09-18,1,No,0.34,1,0
