customer_id,age,gender,marital_status,dependents,income_bracket,employment_status,education_level,last_login_date,login_frequency_30d,mobile_app_user,email_opens_6m,customer_service_calls_12m,complaints_filed,churned,churn_date,churn_reason,policy_type,policy_start_date,policy_amount,premium_amount,premium_frequency,payment_method,riders,days_between_policy_last_login,days_between_policy_churn,churn_behavior
CUST_000145,48,M,Single,0,Medium,Employed,Bachelor,2023-12-02,2,No,0.65,0,0,0,,,Term,2023-02-09,300000,68.0,Quarterly,Manual,1,296,,Not Returning
CUST_000146,54,M,Married,1,Medium,Employed,HighSchool,2023-11-14,2,No,0.14,3,0,1,2023-12-31,Life_Change,Term,2023-09-06,100000,24.67,Quarterly,AutoPay,0,69,116.0,Possibly Churn
CUST_000147,30,M,Married,2,Medium,Retired,Bachelor,2023-06-09,4,No,0.5,0,0,0,,,Term,2022-02-26,100000,16.67,Annual,AutoPay,0,468,,Not Returning
CUST_000148,29,M,Married,2,High,Employed,Bachelor,2023-10-09,1,No,0.46,1,0,0,,,Term,2022-01-08,300000,49.0,Monthly,AutoPay,0,639,,Not Returning
CUST_000149,51,F,Married,2,High,Employed,HighSchool,2022-08-31,2,No,0.67,1,0,0,,,Universal,2022-07-29,750000,177.5,Quarterly,AutoPay,1,33,,Not Returning
CUST_000150,48,F,Single,1,Medium,Employed,Bachelor,2023-11-17,0,No,0.17,0,0,0,,,Whole,2022-11-05,250000,56.67,Quarterly,AutoPay,0,377,,Not Returning
CUST_000151,48,M,Married,0,VeryHigh,Employed,Bachelor,2023-07-03,3,No,0.42,0,0,0,,,Term,2022-08-05,1100000,249.33,Monthly,AutoPay,0,332,,Not Returning
CUST_000152,49,M,Divorced,1,VeryHigh,Employed,HighSchool,2022-09-03,7,No,0.6,1,1,0,,,Universal,2022-05-21,2000000,460.0,Monthly,AutoPay,2,105,,Not Returning
CUST_000153,36,M,Single,0,VeryHigh,Self-employed,Bachelor,2023-03-11,2,No,0.63,1,0,0,,,Whole,2022-09-19,1350000,252.0,Monthly,Manual,0,173,,Not Returning
CUST_000154,47,F,Married,1,Medium,Employed,Bachelor,2023-03-21,3,Yes,0.3,1,1,0,,,Term,2022-10-24,250000,55.83,Annual,AutoPay,0,148,,Not Returning
CUST_000155,48,M,Married,0,Medium,Employed,HighSchool,2023-01-22,2,Yes,0.6,1,0,0,,,Whole,2022-12-02,100000,22.67,Monthly,AutoPay,0,51,,Not Returning
CUST_000156,36,F,Married,0,Medium,Self-employed,Bachelor,2023-12-21,2,No,0.43,0,0,0,,,Term,2022-05-03,300000,56.0,Monthly,AutoPay,0,597,,Not Returning
CUST_000157,67,F,Single,3,Low,Retired,Bachelor,2023-04-11,2,No,0.41,0,0,0,,,Term,2022-01-08,150000,43.5,Monthly,Manual,0,458,,Not Returning
CUST_000158,50,M,Divorced,0,High,Self-employed,HighSchool,2023-06-16,3,No,0.48,0,0,0,,,Whole,2023-05-25,700000,163.33,Quarterly,AutoPay,0,22,,Not Returning
CUST_000159,30,F,Married,0,Medium,Employed,Master,2023-04-26,2,No,0.59,0,0,0,,,Whole,2023-03-17,150000,25.0,Annual,AutoPay,0,40,,Not Returning
CUST_000160,52,M,Divorced,2,High,Employed,Bachelor,2023-11-08,6,No,0.36,2,0,0,,,Universal,2022-06-29,250000,60.0,Monthly,AutoPay,0,497,,Not Returning
CUST_000161,33,M,Single,3,Medium,Retired,Bachelor,2023-05-20,4,No,0.58,3,0,0,,,Term,2022-05-13,300000,53.0,Quarterly,Manual,0,372,,Not Returning
CUST_000162,54,M,Married,0,Low,Self-employed,Master,2023-11-05,0,Yes,0.69,0,0,0,,,Term,2023-01-25,100000,24.67,Quarterly,AutoPay,0,284,,Not Returning
CUST_000163,58,M,Married,1,High,Employed,Master,2023-10-25,1,Yes,0.81,1,0,0,,,Whole,2023-06-30,450000,117.0,Monthly,AutoPay,1,117,,Not Returning
CUST_000164,35,M,Married,2,Medium,Retired,Bachelor,2023-08-27,1,No,0.65,2,0,0,,,Whole,2022-08-24,200000,36.67,Monthly,AutoPay,1,368,,Not Returning
CUST_000165,56,M,Married,1,Medium,Employed,HighSchool,2023-11-02,1,No,0.08,2,0,1,2023-12-11,Unknown,Term,2023-05-28,150000,38.0,Monthly,Manual,0,158,197.0,Possibly Churn
CUST_000166,49,M,Married,0,Medium,Unemployed,Bachelor,2023-11-28,2,No,0.53,3,0,0,,,Term,2023-07-27,200000,46.0,Monthly,Manual,1,124,,Not Returning
CUST_000167,54,M,Single,1,Low,Retired,Bachelor,2023-03-13,3,No,0.4,2,0,0,,,Term,2022-12-29,100000,24.67,Annual,AutoPay,0,74,,Not Returning
CUST_000168,67,F,Married,3,High,Employed,Bachelor,2023-02-12,1,Yes,0.59,0,0,0,,,Universal,2022-03-15,600000,174.0,Monthly,AutoPay,0,334,,Not Returning
CUST_000169,42,F,Single,1,Low,Retired,Bachelor,2023-03-10,1,No,0.33,2,2,0,,,Term,2023-02-11,50000,10.33,Quarterly,AutoPay,0,27,,Not Returning
CUST_000170,35,M,Single,2,Medium,Employed,Bachelor,2022-03-16,0,No,0.64,1,0,0,,,Whole,2022-02-13,150000,27.5,Monthly,Manual,2,31,,Not Returning
CUST_000171,34,M,Married,2,High,Self-employed,PhD,2023-12-18,1,No,0.52,0,0,0,,,Term,2023-03-23,700000,126.0,Annual,AutoPay,0,270,,Not Returning
CUST_000172,35,M,Single,1,Medium,Employed,Master,2022-12-28,0,Yes,0.34,0,1,0,,,Term,2022-01-20,100000,18.33,Monthly,AutoPay,0,342,,Not Returning
CUST_000173,44,F,Widowed,1,Medium,Retired,HighSchool,2023-09-27,1,No,0.23,1,1,0,,,Whole,2023-04-16,200000,42.67,Quarterly,AutoPay,2,164,,Not Returning
CUST_000174,49,F,Divorced,3,Medium,Employed,Bachelor,2022-09-06,1,No,0.41,0,0,0,,,Term,2022-03-21,150000,34.5,Monthly,AutoPay,0,169,,Not Returning
CUST_000175,48,M,Married,1,Low,Retired,Bachelor,2023-05-30,4,No,0.42,0,1,0,,,Universal,2022-11-17,150000,34.0,Monthly,AutoPay,0,194,,Not Returning
CUST_000176,54,M,Divorced,3,Medium,Employed,Bachelor,2023-12-21,0,No,0.52,0,0,0,,,Whole,2023-08-13,200000,49.33,Quarterly,Manual,0,130,,Not Returning
CUST_000177,45,M,Divorced,1,Medium,Self-employed,Master,2023-10-01,2,Yes,0.28,0,0,0,,,Term,2023-03-16,250000,54.17,Monthly,AutoPay,1,199,,Not Returning
CUST_000178,62,M,Married,1,Low,Employed,Bachelor,2023-11-18,1,Yes,0.27,1,0,0,,,Term,2023-08-11,150000,41.0,Quarterly,AutoPay,0,99,,Not Returning
CUST_000179,41,F,Divorced,1,Medium,Self-employed,Bachelor,2023-10-04,2,Yes,0.44,2,0,0,,,Term,2023-02-19,250000,50.83,Monthly,Manual,0,227,,Not Returning
CUST_000180,75,F,Single,3,Low,Employed,Master,2023-06-22,3,No,0.48,1,0,0,,,Whole,2023-03-04,100000,31.67,Annual,AutoPay,0,110,,Not Returning
CUST_000181,52,M,Married,2,High,Retired,HighSchool,2022-11-16,4,Yes,0.5,0,0,0,,,Term,2022-10-24,500000,120.0,Quarterly,AutoPay,1,23,,Not Returning
CUST_000182,34,M,Married,3,High,Self-employed,Master,2023-07-13,0,Yes,0.46,1,0,0,,,Term,2022-04-28,600000,108.0,Monthly,Manual,1,441,,Not Returning
CUST_000183,32,M,Married,2,Low,Self-employed,Master,2023-06-02,2,No,0.51,4,0,0,,,Whole,2023-02-19,100000,17.33,Monthly,Manual,1,103,,Not Returning
CUST_000184,50,M,Single,1,High,Employed,HighSchool,2023-03-15,2,No,0.35,0,0,0,,,Universal,2022-01-22,450000,105.0,Monthly,Manual,1,417,,Not Returning
CUST_000185,42,F,Married,0,Medium,Employed,Bachelor,2023-03-18,0,No,0.6,1,0,0,,,Term,2022-11-29,250000,51.67,Monthly,AutoPay,2,109,,Not Returning
CUST_000186,53,F,Married,0,Medium,Retired,Bachelor,2023-08-04,1,Yes,0.55,0,0,0,,,Whole,2022-06-25,100000,24.33,Quarterly,AutoPay,1,405,,Not Returning
CUST_000187,50,M,Married,2,Medium,Employed,HighSchool,2023-12-11,1,Yes,0.51,1,0,0,,,Whole,2023-09-25,300000,70.0,Monthly,AutoPay,0,77,,Not Returning
CUST_000188,44,M,Married,1,Medium,Retired,Bachelor,2023-09-08,2,No,0.51,1,0,0,,,Whole,2023-04-17,200000,42.67,Monthly,Manual,0,144,,Not Returning
CUST_000189,34,F,Married,2,Low,Employed,PhD,2023-12-11,2,No,0.43,1,0,0,,,Whole,2023-01-06,100000,18.0,Quarterly,Manual,0,339,,Not Returning
CUST_000190,26,F,Single,2,Low,Employed,HighSchool,2023-11-10,0,No,0.13,5,0,1,2023-11-25,Life_Change,Universal,2022-04-01,100000,15.33,Quarterly,AutoPay,0,588,603.0,Possibly Churn
CUST_000191,39,M,Single,1,High,Retired,HighSchool,2023-04-30,0,No,0.44,2,0,0,,,Term,2023-03-24,250000,49.17,Quarterly,AutoPay,1,37,,Not Returning
CUST_000192,55,M,Married,0,VeryHigh,Self-employed,HighSchool,2023-05-24,0,No,0.64,0,0,0,,,Term,2022-04-19,1900000,475.0,Quarterly,AutoPay,0,400,,Not Returning
CUST_000193,47,M,Married,2,Medium,Employed,Master,2023-02-07,2,No,0.5,1,0,0,,,Whole,2022-09-07,250000,55.83,Monthly,Manual,0,153,,Not Returning
CUST_000194,30,F,Single,3,Medium,Employed,Bachelor,2023-10-08,1,No,0.43,1,1,0,,,Term,2023-03-23,250000,41.67,Monthly,Manual,1,199,,Not Returning
CUST_000195,47,F,Married,1,VeryHigh,Retired,HighSchool,2023-12-25,4,No,0.61,1,0,0,,,Term,2023-08-27,1550000,346.17,Quarterly,Manual,1,120,,Not Returning
CUST_000196,49,M,Married,1,Medium,Employed,Master,2023-05-07,2,No,0.54,1,0,0,,,Whole,2023-02-15,200000,46.0,Monthly,AutoPay,0,81,,Not Returning
CUST_000197,34,F,Single,1,Medium,Employed,Master,2023-11-05,2,No,0.34,0,0,0,,,Term,2023-06-21,200000,36.0,Monthly,AutoPay,1,137,,Not Returning
CUST_000198,46,F,Married,1,VeryHigh,Employed,Bachelor,2023-05-26,2,Yes,0.44,1,1,0,,,Whole,2022-03-22,1900000,418.0,Monthly,Manual,1,430,,Not Returning
CUST_000199,45,M,Married,0,High,Employed,HighSchool,2023-08-31,1,Yes,0.61,1,0,0,,,Term,2023-02-10,450000,97.5,Monthly,AutoPay,0,202,,Not Returning
CUST_000200,31,M,Married,1,Low,Employed,Bachelor,2023-02-15,1,Yes,0.56,3,0,0,,,Term,2022-11-14,100000,17.0,Annual,AutoPay,0,93,,Not Returning
CUST_000201,49,F,Divorced,3,High,Employed,HighSchool,2023-09-09,0,Yes,0.23,1,0,1,2023-10-31,Price,Whole,2022-12-14,450000,103.5,Monthly,AutoPay,0,269,321.0,Possibly Churn
CUST_000202,51,F,Single,1,High,Retired,HighSchool,2023-06-14,3,No,0.79,3,0,0,,,Whole,2022-08-15,300000,71.0,Monthly,AutoPay,1,303,,Not Returning
CUST_000203,57,F,Married,2,Medium,Retired,HighSchool,2023-06-12,2,Yes,0.33,1,0,0,,,Whole,2022-12-08,150000,38.5,Monthly,AutoPay,1,186,,Not Returning
CUST_000204,57,F,Married,2,Medium,Employed,Master,2023-11-27,2,Yes,0.31,1,0,1,2023-11-29,Price,Term,2022-06-22,100000,25.67,Monthly,Manual,0,523,525.0,Possibly Churn
CUST_000205,28,M,Married,0,Medium,Employed,HighSchool,2023-01-04,1,Yes,0.85,0,0,0,,,Term,2022-03-20,200000,32.0,Monthly,AutoPay,0,290,,Not Returning
CUST_000206,33,M,Married,3,High,Self-employed,Bachelor,2023-12-11,0,No,0.42,1,0,0,,,Term,2023-06-07,400000,70.67,Annual,AutoPay,0,187,,Not Returning
CUST_000207,51,F,Married,2,High,Employed,HighSchool,2022-08-23,4,Yes,0.58,0,0,0,,,Term,2022-04-27,300000,71.0,Monthly,Manual,1,118,,Not Returning
CUST_000208,51,M,Married,0,Low,Retired,HighSchool,2023-09-21,1,Yes,0.51,0,0,0,,,Term,2023-06-28,100000,23.67,Monthly,Manual,1,85,,Not Returning
CUST_000209,51,F,Single,4,High,Employed,Bachelor,2023-07-24,0,No,0.48,2,0,0,,,Term,2023-06-07,350000,82.83,Monthly,AutoPay,0,47,,Not Returning
CUST_000210,75,F,Married,3,High,Employed,HighSchool,2023-02-10,2,No,0.56,1,0,0,,,Term,2022-07-18,300000,95.0,Quarterly,AutoPay,0,207,,Not Returning
CUST_000211,51,F,Married,2,Low,Employed,PhD,2023-09-27,4,Yes,0.36,0,0,0,,,Term,2022-12-24,100000,23.67,Monthly,AutoPay,0,277,,Not Returning
CUST_000212,58,M,Widowed,2,Medium,Employed,HighSchool,2023-09-16,1,No,0.14,1,0,1,2023-12-17,Financial,Term,2022-12-26,250000,65.0,Monthly,AutoPay,0,264,356.0,Possibly Churn
CUST_000213,56,F,Married,1,High,Employed,HighSchool,2023-03-10,2,No,0.55,2,0,0,,,Term,2022-06-01,250000,63.33,Monthly,AutoPay,1,282,,Not Returning
CUST_000214,52,F,Married,0,Medium,Employed,Master,2022-11-05,2,No,0.5,1,0,0,,,Whole,2022-08-30,250000,60.0,Monthly,AutoPay,1,67,,Not Returning
CUST_000215,41,F,Married,2,VeryHigh,Employed,PhD,2022-06-11,2,No,0.58,0,0,0,,,Whole,2022-04-16,700000,142.33,Monthly,Manual,0,56,,Not Returning
CUST_000216,54,M,Divorced,2,Medium,Self-employed,PhD,2023-07-18,1,No,0.23,1,0,0,,,Whole,2022-05-30,300000,74.0,Monthly,AutoPay,1,414,,Not Returning
CUST_000217,35,M,Widowed,0,Low,Self-employed,Master,2023-12-19,3,Yes,0.6,1,0,0,,,Term,2022-09-20,50000,9.17,Monthly,Manual,1,455,,Not Returning
CUST_000218,42,M,Married,3,High,Employed,PhD,2023-01-06,0,No,0.17,2,0,1,2023-11-07,Competition,Whole,2022-07-22,350000,72.33,Monthly,AutoPay,1,168,473.0,Possibly Churn
CUST_000219,39,M,Married,1,High,Employed,Master,2023-03-08,2,No,0.44,2,0,0,,,Whole,2022-06-27,350000,68.83,Monthly,AutoPay,0,254,,Not Returning
CUST_000220,45,M,Single,0,VeryHigh,Employed,HighSchool,2023-11-14,3,No,0.52,2,0,0,,,Term,2023-09-09,1500000,325.0,Annual,AutoPay,0,66,,Not Returning
CUST_000221,72,F,Married,3,Medium,Self-employed,Master,2023-07-18,3,No,0.18,2,0,0,,,Term,2022-06-06,250000,76.67,Monthly,Manual,1,407,,Not Returning
CUST_000222,25,F,Married,1,Medium,Self-employed,Bachelor,2022-08-18,2,Yes,0.38,1,0,0,,,Term,2022-03-19,200000,30.0,Monthly,AutoPay,1,152,,Not Returning
CUST_000223,53,F,Married,1,Medium,Retired,Bachelor,2023-07-27,4,No,0.34,1,1,0,,,Term,2022-07-01,250000,60.83,Monthly,AutoPay,0,391,,Not Returning
CUST_000224,25,M,Single,3,High,Employed,HighSchool,2023-06-19,3,No,0.68,0,0,0,,,Whole,2023-05-21,700000,105.0,Monthly,AutoPay,0,29,,Not Returning
CUST_000225,39,M,Married,0,Medium,Employed,Bachelor,2023-07-16,3,No,0.71,1,0,0,,,Term,2023-04-21,200000,39.33,Monthly,AutoPay,0,86,,Not Returning
CUST_000226,58,F,Married,1,High,Self-employed,Bachelor,2023-10-11,0,No,0.43,0,0,0,,,Term,2023-08-01,400000,104.0,Quarterly,AutoPay,0,71,,Not Returning
CUST_000227,45,M,Married,1,Medium,Retired,Master,2023-09-02,1,Yes,0.38,1,0,0,,,Whole,2023-08-17,150000,32.5,Monthly,Manual,0,16,,Not Returning
CUST_000228,32,M,Single,3,Medium,Employed,Bachelor,2023-05-11,1,Yes,0.49,1,1,0,,,Term,2023-04-05,200000,34.67,Monthly,AutoPay,1,36,,Not Returning
CUST_000229,36,M,Married,1,Medium,Employed,HighSchool,2023-08-15,2,Yes,0.43,1,1,0,,,Whole,2023-08-02,250000,46.67,Monthly,AutoPay,0,13,,Not Returning
CUST_000230,53,F,Married,1,VeryHigh,Employed,Bachelor,2023-11-08,4,Yes,0.75,0,0,0,,,Term,2023-10-02,800000,194.67,Monthly,Manual,0,37,,Not Returning
CUST_000231,36,F,Single,2,Medium,Employed,Bachelor,2023-05-04,2,No,0.38,0,0,0,,,Term,2022-11-27,300000,56.0,Monthly,Manual,0,158,,Not Returning
CUST_000232,47,M,Married,2,Medium,Employed,Master,2023-04-26,1,No,0.52,1,0,0,,,Term,2022-11-20,150000,33.5,Monthly,AutoPay,0,157,,Not Returning
CUST_000233,45,F,Single,0,Low,Retired,HighSchool,2023-01-04,2,No,0.77,0,0,0,,,Universal,2022-06-04,50000,10.83,Monthly,AutoPay,0,214,,Not Returning
CUST_000234,37,M,Married,1,VeryHigh,Retired,HighSchool,2023-11-26,1,No,0.35,1,0,0,,,Term,2023-03-27,1550000,294.5,Monthly,Manual,0,244,,Not Returning
CUST_000235,70,M,Divorced,6,High,Employed,Bachelor,2023-04-28,2,No,0.53,1,0,0,,,Term,2022-03-11,450000,135.0,Quarterly,AutoPay,1,413,,Not Returning
CUST_000236,52,F,Widowed,0,VeryHigh,Self-employed,Bachelor,2023-08-18,4,Yes,0.32,2,1,0,,,Whole,2023-04-26,1500000,360.0,Quarterly,Manual,0,114,,Not Returning
CUST_000237,25,F,Single,4,Low,Employed,HighSchool,2023-10-01,0,No,0.08,7,0,1,2023-10-03,Competition,Term,2023-03-29,50000,7.5,Monthly,Manual,0,186,188.0,Possibly Churn
CUST_000238,47,F,Divorced,2,Medium,Retired,HighSchool,2023-07-25,1,No,0.5,1,0,0,,,Term,2022-11-07,150000,33.5,Monthly,AutoPay,0,260,,Not Returning
CUST_000239,37,F,Married,0,Medium,Employed,Bachelor,2023-05-06,3,No,0.57,0,0,0,,,Term,2022-10-09,200000,38.0,Monthly,Manual,1,209,,Not Returning
CUST_000240,55,F,Divorced,2,High,Unemployed,PhD,2023-12-26,1,Yes,0.47,1,0,0,,,Term,2023-08-29,700000,175.0,Monthly,AutoPay,0,119,,Not Returning
CUST_000241,35,F,Married,3,Medium,Employed,PhD,2022-03-24,4,No,0.63,3,0,0,,,Term,2022-02-27,200000,36.67,Quarterly,AutoPay,0,25,,Not Returning
CUST_000242,43,F,Single,0,High,Employed,Bachelor,2023-10-17,1,Yes,0.38,2,0,0,,,Term,2022-12-27,300000,63.0,Monthly,AutoPay,1,294,,Not Returning
CUST_000243,51,F,Married,0,Medium,Employed,Master,2023-06-10,2,Yes,0.61,0,0,0,,,Term,2023-06-04,250000,59.17,Monthly,AutoPay,1,6,,Not Returning
CUST_000244,55,F,Married,2,High,Employed,HighSchool,2022-06-22,1,Yes,0.64,2,0,0,,,Whole,2022-03-17,700000,175.0,Monthly,AutoPay,0,97,,Not Returning
CUST_000245,30,F,Married,0,Medium,Employed,Bachelor,2022-12-20,0,No,0.39,4,0,1,2023-10-23,Service,Term,2022-11-14,150000,25.0,Monthly,Manual,2,36,343.0,Possibly Churn
CUST_000246,40,M,Married,2,Medium,Employed,Bachelor,2023-12-10,4,No,0.5,0,1,0,,,Term,2023-04-18,200000,40.0,Monthly,AutoPay,0,236,,Not Returning
CUST_000247,39,F,Married,4,Medium,Self-employed,Master,2023-08-25,1,Yes,0.4,1,0,0,,,Term,2023-04-08,300000,59.0,Monthly,Manual,3,139,,Not Returning
CUST_000248,37,M,Married,1,Low,Retired,HighSchool,2023-08-29,0,No,0.7,2,0,0,,,Term,2022-02-08,100000,19.0,Monthly,AutoPay,1,567,,Not Returning
CUST_000249,66,M,Widowed,2,VeryHigh,Employed,Bachelor,2023-08-24,0,Yes,0.55,0,0,0,,,Whole,2022-02-28,1500000,430.0,Monthly,AutoPay,0,542,,Not Returning
CUST_000250,49,F,Divorced,1,High,Self-employed,HighSchool,2023-05-08,5,No,0.52,0,0,0,,,Term,2023-01-13,300000,69.0,Monthly,Manual,1,115,,Not Returning
CUST_000251,29,M,Married,0,Medium,Self-employed,Bachelor,2023-05-15,4,No,0.58,0,0,0,,,Term,2022-10-21,200000,32.67,Monthly,Manual,0,206,,Not Returning
CUST_000252,56,M,Married,3,Medium,Self-employed,Master,2023-12-13,1,Yes,0.73,0,0,0,,,Term,2022-03-20,250000,63.33,Quarterly,Manual,0,633,,Not Returning
CUST_000253,70,F,Divorced,0,Low,Employed,Master,2023-07-16,2,No,0.38,2,0,0,,,Whole,2022-04-03,100000,30.0,Monthly,Manual,2,469,,Not Returning
CUST_000254,57,M,Divorced,0,Medium,Employed,Bachelor,2023-11-28,1,No,0.2,1,1,1,2023-12-31,Service,Universal,2023-09-22,100000,25.67,Monthly,AutoPay,1,67,100.0,Possibly Churn
CUST_000255,26,M,Single,3,Medium,Employed,HighSchool,2023-12-04,1,Yes,0.38,3,0,0,,,Whole,2023-09-01,250000,38.33,Monthly,AutoPay,0,94,,Not Returning
CUST_000256,39,F,Married,2,Medium,Employed,Master,2023-10-30,2,Yes,0.57,1,0,0,,,Term,2023-06-04,250000,49.17,Monthly,Manual,0,148,,Not Returning
CUST_000257,60,M,Married,2,High,Retired,Bachelor,2023-11-20,0,No,0.48,1,0,0,,,Term,2023-01-29,450000,120.0,Quarterly,AutoPay,2,295,,Not Returning
CUST_000258,36,M,Married,1,Medium,Self-employed,Master,2023-06-15,0,No,0.13,1,1,1,2023-11-26,Unknown,Term,2023-04-19,250000,46.67,Quarterly,Manual,0,57,221.0,Possibly Churn
CUST_000259,50,M,Single,2,Medium,Self-employed,HighSchool,2023-11-18,1,Yes,0.7,0,0,0,,,Universal,2023-08-18,250000,58.33,Monthly,AutoPay,0,92,,Not Returning
CUST_000260,54,M,Married,0,Medium,Employed,Bachelor,2023-10-08,0,Yes,0.78,0,0,0,,,Whole,2023-07-22,150000,37.0,Monthly,AutoPay,0,78,,Not Returning
CUST_000261,33,F,Married,1,High,Employed,Bachelor,2023-01-03,0,Yes,0.57,0,0,0,,,Term,2022-02-12,600000,106.0,Monthly,AutoPay,1,325,,Not Returning
CUST_000262,44,F,Married,0,Low,Employed,HighSchool,2023-10-08,2,Yes,0.69,1,0,0,,,Term,2023-04-06,100000,21.33,Quarterly,AutoPay,0,185,,Not Returning
CUST_000263,25,M,Married,1,Medium,Self-employed,Master,2023-10-07,0,No,0.51,1,0,1,2023-11-15,Financial,Universal,2023-08-09,150000,22.5,Monthly,Manual,1,59,98.0,Possibly Churn
CUST_000264,32,F,Single,1,Medium,Employed,Bachelor,2022-10-24,0,No,0.44,0,0,0,,,Term,2022-07-12,200000,34.67,Annual,Manual,1,104,,Not Returning
CUST_000265,41,F,Divorced,2,High,Employed,HighSchool,2023-02-15,1,No,0.65,0,1,0,,,Universal,2022-11-26,500000,101.67,Monthly,Manual,0,81,,Not Returning
CUST_000266,30,M,Divorced,0,Medium,Employed,HighSchool,2023-12-08,1,Yes,0.34,1,1,0,,,Term,2023-09-12,100000,16.67,Monthly,Manual,0,87,,Not Returning
CUST_000267,64,F,Married,2,High,Employed,Bachelor,2023-06-11,3,No,0.55,0,0,0,,,Universal,2023-05-03,600000,168.0,Monthly,AutoPay,0,39,,Not Returning
CUST_000268,27,F,Divorced,2,Medium,Employed,HighSchool,2023-06-19,2,Yes,0.75,1,0,0,,,Whole,2023-05-29,150000,23.5,Monthly,AutoPay,0,21,,Not Returning
CUST_000269,39,F,Single,2,High,Retired,Bachelor,2023-02-13,0,No,0.16,3,0,1,2023-11-07,Competition,Term,2022-06-04,350000,68.83,Monthly,Manual,0,254,521.0,Possibly Churn
CUST_000270,46,M,Married,2,High,Employed,Bachelor,2023-09-24,2,Yes,0.41,1,1,0,,,Whole,2022-03-05,750000,165.0,Monthly,AutoPay,0,568,,Not Returning
CUST_000271,62,M,Single,2,High,Self-employed,HighSchool,2023-06-21,1,No,0.82,0,0,0,,,Universal,2023-04-07,350000,95.67,Monthly,AutoPay,0,75,,Not Returning
CUST_000272,27,M,Married,0,High,Unemployed,HighSchool,2023-08-16,0,No,0.3,3,1,1,2023-10-22,Financial,Term,2022-04-16,450000,70.5,Monthly,Manual,1,487,554.0,Possibly Churn
CUST_000273,58,M,Married,2,Medium,Employed,Bachelor,2023-02-10,1,Yes,0.37,1,0,0,,,Term,2022-12-18,300000,78.0,Monthly,AutoPay,0,54,,Not Returning
CUST_000274,45,F,Married,3,Medium,Retired,Bachelor,2023-05-01,4,Yes,0.54,0,0,0,,,Term,2022-03-28,250000,54.17,Monthly,Manual,1,399,,Not Returning
CUST_000275,33,M,Married,2,High,Employed,HighSchool,2023-06-14,2,No,0.7,0,1,0,,,Term,2023-06-01,600000,106.0,Monthly,Manual,1,13,,Not Returning
CUST_000276,50,F,Married,2,Medium,Unemployed,HighSchool,2022-08-17,1,No,0.33,0,0,0,,,Term,2022-06-26,250000,58.33,Monthly,Manual,0,52,,Not Returning
CUST_000277,47,M,Married,0,Low,Retired,Bachelor,2023-06-26,4,Yes,0.46,0,0,0,,,Whole,2022-02-10,50000,11.17,Monthly,AutoPay,0,501,,Not Returning
CUST_000278,37,M,Divorced,0,High,Retired,HighSchool,2023-09-23,0,No,0.17,0,1,1,2023-10-30,Life_Change,Term,2022-09-11,700000,133.0,Monthly,AutoPay,2,377,414.0,Possibly Churn
CUST_000279,45,F,Married,0,Medium,Employed,Master,2023-05-16,3,No,0.65,0,0,0,,,Whole,2023-03-25,150000,32.5,Monthly,AutoPay,0,52,,Not Returning
CUST_000280,40,M,Single,2,Low,Retired,Master,2023-08-31,1,Yes,0.46,0,0,0,,,Term,2023-03-26,50000,10.0,Monthly,AutoPay,0,158,,Not Returning
CUST_000281,46,F,Married,2,High,Retired,Bachelor,2023-12-02,1,No,0.53,2,0,0,,,Universal,2023-06-21,650000,143.0,Monthly,AutoPay,0,164,,Not Returning
CUST_000282,52,M,Divorced,4,High,Self-employed,HighSchool,2023-08-13,1,Yes,0.27,1,0,0,,,Term,2023-06-20,400000,96.0,Monthly,AutoPay,1,54,,Not Returning
CUST_000283,64,M,Married,3,High,Employed,Master,2023-11-30,1,Yes,0.22,1,1,1,2023-11-15,Life_Change,Whole,2023-09-17,350000,98.0,Monthly,AutoPay,0,74,59.0,Possibly Returning
CUST_000284,30,F,Married,0,Medium,Employed,Bachelor,2023-08-08,3,Yes,0.48,2,0,0,,,Term,2022-06-12,250000,41.67,Monthly,Manual,0,422,,Not Returning
CUST_000285,70,F,Married,2,Low,Employed,Master,2023-09-16,4,No,0.42,0,1,0,,,Universal,2023-01-08,50000,15.0,Annual,AutoPay,0,251,,Not Returning
CUST_000286,25,M,Married,1,High,Self-employed,Bachelor,2023-08-28,1,Yes,0.08,1,0,1,2023-10-16,Competition,Term,2023-01-17,300000,45.0,Monthly,Manual,0,223,272.0,Possibly Churn
CUST_000287,43,M,Married,1,High,Employed,HighSchool,2022-10-28,1,No,0.65,3,0,0,,,Universal,2022-10-17,650000,136.5,Annual,AutoPay,1,11,,Not Returning
CUST_000288,52,F,Married,0,Medium,Retired,Master,2023-11-22,0,No,0.27,7,1,1,2023-10-14,Unknown,Whole,2023-02-01,200000,48.0,Quarterly,Manual,1,294,255.0,Possibly Returning
CUST_000289,48,F,Single,5,VeryHigh,Employed,Bachelor,2023-11-26,3,No,0.45,1,0,0,,,Term,2023-02-23,1750000,396.67,Monthly,AutoPay,0,276,,Not Returning
CUST_000290,37,F,Married,0,Low,Employed,Bachelor,2023-11-25,0,No,0.64,2,1,0,,,Whole,2022-12-13,150000,28.5,Monthly,AutoPay,0,347,,Not Returning
CUST_000291,42,M,Single,0,Medium,Employed,HighSchool,2023-12-29,0,No,0.75,2,0,0,,,Term,2023-09-05,200000,41.33,Quarterly,Manual,2,115,,Not Returning
