customer_id,age,gender,marital_status,dependents,income_bracket,employment_status,education_level
CUST_000470,38,M,Divorced,2,Medium,Retired,Bachelor
CUST_000471,41,F,Married,0,Medium,Employed,Bachelor
CUST_000472,25,M,Divorced,2,Low,Retired,Master
CUST_000473,26,F,Married,1,High,Employed,HighSchool
CUST_000474,61,M,Married,0,Low,Employed,Bachelor
CUST_000475,64,M,Married,4,Medium,Employed,Master
CUST_000476,42,M,Divorced,1,Low,Employed,HighSchool
CUST_000477,51,M,Divorced,0,High,Unemployed,Bachelor
CUST_000478,48,F,Married,2,Medium,Employed,Master
CUST_000479,75,F,Single,2,High,Self-employed,Bachelor
CUST_000480,58,F,Married,2,Low,Self-employed,Master
CUST_000481,43,F,Widowed,1,Medium,Employed,Bachelor
CUST_000482,33,F,Married,2,Low,Employed,Bachelor
CUST_000483,25,M,Married,0,High,Employed,HighSchool
CUST_000484,47,M,Married,1,Low,Employed,Bachelor
CUST_000485,35,M,Married,1,High,Retired,Master
CUST_000486,27,M,Married,2,Low,Employed,Bachelor
CUST_000487,37,M,Married,2,VeryHigh,Retired,Bachelor
CUST_000488,32,M,Divorced,0,Medium,Employed,Bachelor
CUST_000489,65,M,Married,0,Low,Employed,PhD
CUST_000490,55,M,Married,0,Low,Employed,HighSchool
CUST_000491,44,F,Married,2,Medium,Self-employed,Bachelor
CUST_000492,62,M,Single,1,High,Employed,Master
CUST_000493,45,F,Divorced,1,Low,Employed,Bachelor
CUST_000494,34,F,Married,4,High,Employed,HighSchool
CUST_000495,63,F,Divorced,3,Medium,Employed,Master
CUST_000496,51,M,Married,0,High,Employed,Master
CUST_000497,32,M,Married,5,High,Self-employed,Bachelor
CUST_000498,42,M,Divorced,4,VeryHigh,Employed,Bachelor
CUST_000499,34,M,Married,0,Low,Self-employed,Bachelor
CUST_000500,28,M,Divorced,1,High,Employed,Bachelor
CUST_000501,56,F,Single,2,Low,Employed,Bachelor
CUST_000502,67,F,Married,2,Medium,Employed,Bachelor
CUST_000503,28,F,Married,0,High,Retired,HighSchool
CUST_000504,51,M,Married,2,Medium,Employed,HighSchool
CUST_000505,37,M,Married,4,Medium,Employed,HighSchool
CUST_000506,39,F,Married,1,VeryHigh,Employed,Bachelor
CUST_000507,37,M,Divorced,1,High,Employed,Bachelor
CUST_000508,34,F,Married,1,Medium,Employed,HighSchool
CUST_000509,45,F,Married,2,Medium,Employed,Bachelor
CUST_000510,35,M,Married,3,Low,Employed,Master
CUST_000511,48,M,Married,1,Medium,Employed,HighSchool
CUST_000512,44,M,Married,1,High,Employed,Bachelor
CUST_000513,42,M,Married,1,High,Employed,Bachelor
CUST_000514,34,M,Married,1,VeryHigh,Self-employed,Bachelor
CUST_000515,38,M,Single,3,Medium,Employed,Bachelor
CUST_000516,54,M,Single,1,VeryHigh,Employed,Bachelor
CUST_000517,51,M,Single,2,High,Retired,HighSchool
CUST_000518,33,F,Married,0,Low,Employed,Bachelor
CUST_000519,46,M,Divorced,2,Medium,Self-employed,Bachelor
CUST_000520,54,F,Single,2,Medium,Self-employed,HighSchool
CUST_000521,25,F,Single,0,Medium,Employed,Master
CUST_000522,51,F,Married,1,Low,Retired,Bachelor
CUST_000523,37,F,Married,1,Medium,Employed,HighSchool
CUST_000524,51,M,Single,0,Low,Self-employed,Bachelor
CUST_000525,35,M,Married,0,VeryHigh,Employed,PhD
CUST_000526,25,F,Single,2,High,Employed,HighSchool
CUST_000527,25,F,Married,0,Medium,Unemployed,Master
CUST_000528,45,F,Single,0,Low,Employed,Bachelor
CUST_000529,48,F,Married,2,Medium,Employed,Bachelor
CUST_000530,34,M,Married,1,Medium,Employed,PhD
CUST_000531,52,M,Married,2,High,Self-employed,Bachelor
CUST_000532,25,M,Single,1,Low,Employed,HighSchool
CUST_000533,44,M,Married,2,High,Retired,Bachelor
CUST_000534,30,M,Married,5,Medium,Retired,Master
CUST_000535,37,F,Divorced,3,Medium,Employed,Bachelor
CUST_000536,45,F,Married,2,Low,Self-employed,HighSchool
CUST_000537,34,M,Married,2,High,Retired,Bachelor
CUST_000538,40,F,Married,1,Medium,Employed,HighSchool
CUST_000539,57,F,Single,0,VeryHigh,Employed,HighSchool
CUST_000540,38,F,Divorced,2,High,Employed,HighSchool
CUST_000541,55,M,Married,5,Medium,Employed,Master
CUST_000542,31,F,Married,1,High,Retired,Master
CUST_000543,51,F,Single,1,Medium,Employed,Bachelor
CUST_000544,62,M,Married,1,High,Employed,Bachelor
CUST_000545,25,M,Married,0,Medium,Employed,Bachelor
CUST_000546,35,F,Married,3,Medium,Employed,HighSchool
CUST_000547,51,M,Married,1,High,Employed,Master
CUST_000548,42,M,Married,0,Low,Self-employed,Bachelor
CUST_000549,49,M,Married,1,Medium,Employed,HighSchool
CUST_000550,37,F,Married,0,High,Employed,Bachelor
CUST_000551,46,F,Single,1,Medium,Self-employed,Bachelor
CUST_000552,43,M,Married,0,Low,Retired,Master
CUST_000553,59,M,Married,3,Medium,Employed,Master
CUST_000554,48,F,Married,3,Medium,Employed,HighSchool
CUST_000555,49,F,Single,0,Medium,Employed,Master
CUST_000556,40,F,Single,4,High,Employed,HighSchool
CUST_000557,39,M,Single,3,Medium,Employed,HighSchool
CUST_000558,39,M,Divorced,2,Medium,Self-employed,HighSchool
CUST_000559,49,M,Married,2,Medium,Employed,HighSchool
CUST_000560,39,F,Single,3,Low,Employed,HighSchool
CUST_000561,48,M,Single,0,Medium,Employed,HighSchool
CUST_000562,69,M,Single,3,Medium,Employed,Master
CUST_000563,55,M,Married,2,High,Retired,HighSchool
CUST_000564,41,M,Single,1,Medium,Self-employed,Bachelor
CUST_000565,59,F,Married,3,Medium,Employed,Bachelor
CUST_000566,40,M,Married,2,High,Employed,PhD
CUST_000567,25,F,Divorced,2,Medium,Self-employed,Bachelor
CUST_000568,32,F,Married,0,Medium,Employed,HighSchool
CUST_000569,25,M,Married,1,VeryHigh,Self-employed,PhD
CUST_000570,40,F,Married,2,Medium,Employed,Bachelor
CUST_000571,45,F,Married,1,Medium,Employed,HighSchool
CUST_000572,65,F,Married,4,High,Employed,HighSchool
CUST_000573,48,M,Married,3,High,Employed,HighSchool
CUST_000574,42,M,Married,3,High,Employed,Bachelor
CUST_000575,54,M,Married,4,Medium,Employed,Bachelor
CUST_000576,25,F,Widowed,3,Medium,Employed,Bachelor
CUST_000577,47,F,Married,0,High,Self-employed,Master
CUST_000578,54,F,Divorced,1,High,Employed,Bachelor
CUST_000579,27,M,Single,1,Medium,Employed,Bachelor
CUST_000580,58,M,Married,2,High,Employed,HighSchool
CUST_000581,49,F,Divorced,1,Medium,Self-employed,HighSchool
CUST_000582,40,M,Married,1,Low,Employed,Bachelor
CUST_000583,52,F,Widowed,2,VeryHigh,Employed,PhD
CUST_000584,72,M,Single,2,VeryHigh,Employed,Bachelor
CUST_000585,47,M,Divorced,1,High,Employed,Bachelor
CUST_000586,47,M,Married,0,Medium,Employed,HighSchool
CUST_000587,39,M,Single,0,Medium,Employed,HighSchool
CUST_000588,34,M,Divorced,0,Medium,Unemployed,Bachelor
CUST_000589,54,M,Married,0,High,Employed,Bachelor
CUST_000590,34,M,Single,2,Medium,Employed,HighSchool
CUST_000591,45,M,Single,0,High,Employed,Master
CUST_000592,39,M,Married,4,High,Retired,Bachelor
CUST_000593,50,F,Widowed,0,High,Retired,Bachelor
CUST_000594,49,M,Single,1,VeryHigh,Retired,Master
CUST_000595,57,F,Married,1,High,Retired,HighSchool
CUST_000596,38,F,Single,2,High,Employed,Bachelor
CUST_000597,41,F,Married,3,Medium,Employed,Bachelor
CUST_000598,33,F,Single,1,VeryHigh,Employed,Master
CUST_000599,39,M,Single,0,Medium,Self-employed,Bachelor
CUST_000600,49,F,Single,1,Medium,Employed,Master
CUST_000601,54,F,Married,2,High,Employed,Bachelor
CUST_000602,33,F,Divorced,1,Medium,Retired,Master
CUST_000603,55,M,Married,1,High,Retired,PhD
CUST_000604,61,M,Single,2,Medium,Employed,Master
CUST_000605,49,M,Married,0,High,Employed,Bachelor
CUST_000606,67,F,Married,1,VeryHigh,Retired,Bachelor
CUST_000607,35,F,Single,2,High,Employed,Master
CUST_000608,30,M,Single,2,Medium,Self-employed,Bachelor
CUST_000609,25,F,Single,1,Low,Employed,Bachelor
CUST_000610,62,F,Married,3,VeryHigh,Self-employed,HighSchool
CUST_000611,52,M,Married,1,Medium,Employed,Master
CUST_000612,44,F,Married,3,Medium,Retired,Master
CUST_000613,48,F,Single,0,High,Employed,Master
CUST_000614,31,M,Married,1,Low,Employed,Bachelor
CUST_000615,74,F,Widowed,3,Medium,Employed,Master
CUST_000616,46,M,Single,2,High,Employed,HighSchool
CUST_000617,46,F,Divorced,0,Medium,Employed,Master
CUST_000618,53,F,Married,1,Medium,Employed,PhD
CUST_000619,50,F,Single,4,High,Employed,Master
CUST_000620,47,M,Married,0,High,Retired,Bachelor
CUST_000621,35,M,Divorced,4,High,Employed,Master
CUST_000622,50,M,Married,0,Medium,Self-employed,HighSchool
CUST_000623,67,F,Divorced,3,High,Self-employed,HighSchool
CUST_000624,61,M,Married,0,High,Employed,PhD
CUST_000625,64,F,Married,0,High,Employed,Bachelor
CUST_000626,38,M,Divorced,2,Medium,Retired,HighSchool
CUST_000627,33,M,Divorced,2,Low,Employed,Bachelor
CUST_000628,43,M,Married,1,High,Self-employed,Bachelor
CUST_000629,45,F,Married,1,Low,Employed,Master
CUST_000630,58,F,Single,0,Medium,Retired,HighSchool
CUST_000631,25,M,Married,1,Medium,Self-employed,Bachelor
CUST_000632,63,M,Married,2,Medium,Retired,Master
CUST_000633,43,M,Single,1,Medium,Retired,PhD
CUST_000634,39,M,Married,4,High,Employed,Bachelor
CUST_000635,32,F,Married,0,High,Employed,Bachelor
CUST_000636,25,F,Widowed,1,Medium,Employed,Bachelor
CUST_000637,54,F,Married,1,High,Employed,Bachelor
CUST_000638,45,F,Married,2,Medium,Employed,HighSchool
CUST_000639,29,F,Widowed,0,Medium,Employed,Bachelor
CUST_000640,29,F,Single,1,Medium,Retired,Bachelor
CUST_000641,40,F,Married,0,Medium,Employed,HighSchool
CUST_000642,65,M,Married,0,Medium,Employed,Bachelor
CUST_000643,41,M,Single,1,High,Employed,PhD
CUST_000644,26,M,Married,1,High,Retired,HighSchool
CUST_000645,42,M,Single,0,Medium,Employed,Bachelor
CUST_000646,41,F,Single,3,Medium,Employed,Bachelor
CUST_000647,25,M,Single,0,Medium,Employed,HighSchool
CUST_000648,44,M,Divorced,1,VeryHigh,Employed,Bachelor
CUST_000649,42,M,Married,2,Medium,Self-employed,HighSchool
CUST_000650,53,M,Married,0,High,Self-employed,Bachelor
CUST_000651,67,F,Married,3,Medium,Self-employed,Master
CUST_000652,58,F,Married,1,Low,Retired,Bachelor
CUST_000653,41,F,Married,1,VeryHigh,Retired,HighSchool
CUST_000654,31,M,Married,2,Low,Employed,Master
CUST_000655,75,F,Single,2,High,Employed,HighSchool
CUST_000656,45,M,Married,2,High,Employed,Bachelor
CUST_000657,45,F,Single,2,High,Employed,Bachelor
CUST_000658,44,M,Single,0,High,Retired,Master
CUST_000659,47,M,Divorced,3,High,Employed,Bachelor
CUST_000660,43,M,Married,1,Medium,Retired,Bachelor
CUST_000661,38,M,Married,1,High,Employed,Bachelor
CUST_000662,38,F,Married,1,VeryHigh,Employed,Bachelor
CUST_000663,44,M,Married,2,Medium,Self-employed,Master
CUST_000664,38,M,Married,0,Medium,Retired,HighSchool
CUST_000665,36,M,Married,0,Medium,Employed,Master
CUST_000666,46,F,Married,1,Medium,Employed,Bachelor
CUST_000667,41,M,Widowed,1,Low,Employed,Bachelor
CUST_000668,63,F,Widowed,3,Medium,Employed,Bachelor
CUST_000669,25,F,Married,4,High,Employed,Bachelor
CUST_000670,58,M,Divorced,0,Medium,Employed,Master
CUST_000671,59,M,Married,1,High,Employed,Bachelor
CUST_000672,25,M,Married,2,High,Employed,Bachelor
CUST_000673,40,F,Single,3,Medium,Employed,Bachelor
CUST_000674,40,M,Married,2,Medium,Employed,Bachelor
CUST_000675,28,M,Divorced,1,Medium,Self-employed,Bachelor
CUST_000676,35,F,Married,0,VeryHigh,Employed,Master
CUST_000677,31,F,Married,2,High,Employed,HighSchool
CUST_000678,66,M,Single,1,High,Employed,HighSchool
CUST_000679,56,F,Married,1,High,Employed,PhD
CUST_000680,60,M,Single,4,Medium,Employed,Master
CUST_000681,53,M,Married,1,Medium,Employed,Bachelor
CUST_000682,31,M,Married,1,Medium,Employed,HighSchool
CUST_000683,38,F,Married,3,Medium,Self-employed,Master
CUST_000684,50,M,Married,0,Medium,Unemployed,Master
CUST_000685,30,F,Married,2,High,Retired,PhD
CUST_000686,53,F,Married,1,Medium,Self-employed,HighSchool
CUST_000687,42,M,Single,1,Low,Self-employed,HighSchool
CUST_000688,40,F,Divorced,1,High,Retired,Bachelor
CUST_000689,53,M,Single,0,High,Self-employed,Master
CUST_000690,50,F,Single,0,Medium,Employed,PhD
CUST_000691,40,F,Divorced,1,VeryHigh,Employed,Bachelor
CUST_000692,58,M,Widowed,0,Medium,Employed,HighSchool
CUST_000693,32,M,Married,2,High,Employed,HighSchool
CUST_000694,52,M,Single,0,VeryHigh,Employed,Master
CUST_000695,52,M,Single,1,Medium,Employed,Bachelor
CUST_000696,41,M,Widowed,2,High,Self-employed,Master
CUST_000697,48,M,Divorced,1,High,Retired,Bachelor
CUST_000698,29,F,Married,1,Medium,Retired,HighSchool
CUST_000699,56,M,Single,3,High,Employed,Bachelor
CUST_000700,42,F,Single,1,High,Retired,Bachelor
CUST_000701,38,F,Single,0,High,Self-employed,Bachelor
CUST_000702,57,M,Married,0,High,Employed,Master
CUST_000703,36,F,Single,1,Medium,Employed,Bachelor
CUST_000704,28,M,Widowed,1,Medium,Employed,Master
CUST_000705,26,M,Single,1,Medium,Employed,HighSchool
CUST_000706,52,F,Married,0,Medium,Employed,Bachelor
CUST_000707,29,M,Single,2,VeryHigh,Employed,Bachelor
CUST_000708,66,F,Married,2,Medium,Employed,HighSchool
CUST_000709,25,F,Single,1,Medium,Retired,Bachelor
CUST_000710,65,F,Married,1,Medium,Employed,Bachelor
CUST_000711,47,F,Married,2,Low,Employed,HighSchool
CUST_000712,43,F,Single,2,Low,Self-employed,HighSchool
CUST_000713,38,M,Divorced,1,Medium,Employed,HighSchool
CUST_000714,49,M,Married,1,Medium,Employed,Master
CUST_000715,44,F,Divorced,0,High,Self-employed,Master
CUST_000716,58,M,Divorced,3,Medium,Employed,Master
CUST_000717,46,M,Divorced,1,High,Employed,Bachelor
CUST_000718,46,M,Single,3,Medium,Self-employed,HighSchool
CUST_000719,40,F,Single,3,Medium,Self-employed,HighSchool
CUST_000720,44,M,Widowed,3,Medium,Employed,Bachelor
CUST_000721,48,F,Married,2,VeryHigh,Self-employed,Bachelor
CUST_000722,25,M,Single,1,High,Retired,Bachelor
CUST_000723,28,M,Married,0,Medium,Self-employed,Bachelor
CUST_000724,53,M,Married,4,High,Retired,HighSchool
CUST_000725,47,M,Married,0,Medium,Employed,Bachelor
CUST_000726,42,F,Divorced,2,High,Employed,Bachelor
CUST_000727,45,M,Married,4,VeryHigh,Employed,Bachelor
CUST_000728,49,M,Married,2,Low,Self-employed,HighSchool
CUST_000729,38,F,Married,1,High,Retired,Master
CUST_000730,35,M,Married,1,Medium,Retired,HighSchool
CUST_000731,47,M,Married,1,High,Employed,Master
CUST_000732,33,M,Single,1,Low,Employed,Bachelor
CUST_000733,49,F,Married,0,Low,Unemployed,Bachelor
CUST_000734,25,F,Married,0,Low,Employed,Bachelor
CUST_000735,57,M,Married,3,Medium,Employed,Master
CUST_000736,50,M,Divorced,1,High,Retired,HighSchool
CUST_000737,48,M,Married,0,Low,Retired,Bachelor
CUST_000738,56,M,Single,1,High,Employed,Bachelor
CUST_000739,64,F,Married,1,High,Employed,Master
CUST_000740,57,F,Married,0,Low,Employed,HighSchool
CUST_000741,25,M,Married,4,Low,Retired,Bachelor
CUST_000742,29,F,Married,0,VeryHigh,Employed,Bachelor
CUST_000743,37,M,Single,1,High,Employed,Bachelor
CUST_000744,45,M,Married,4,Low,Retired,HighSchool
CUST_000745,51,M,Divorced,3,Medium,Employed,Bachelor
CUST_000746,36,M,Divorced,2,VeryHigh,Self-employed,HighSchool
CUST_000747,47,F,Married,3,Medium,Employed,PhD
CUST_000748,35,M,Married,1,High,Employed,HighSchool
CUST_000749,37,M,Divorced,0,Medium,Employed,PhD
CUST_000750,28,F,Widowed,4,Medium,Employed,Bachelor
CUST_000751,33,F,Married,2,High,Retired,HighSchool
CUST_000752,28,F,Married,2,Low,Employed,HighSchool
CUST_000753,33,F,Married,0,Medium,Employed,Bachelor
CUST_000754,57,M,Single,1,Medium,Employed,Bachelor
CUST_000755,33,F,Married,1,High,Employed,Bachelor
CUST_000756,75,F,Married,1,Low,Employed,HighSchool
CUST_000757,50,F,Divorced,2,Medium,Employed,Bachelor
CUST_000758,47,F,Divorced,1,Medium,Employed,Bachelor
CUST_000759,34,M,Single,4,Low,Employed,Bachelor
CUST_000760,53,F,Married,0,Medium,Employed,Bachelor
CUST_000761,38,M,Single,0,VeryHigh,Retired,Bachelor
CUST_000762,46,M,Single,3,Medium,Employed,HighSchool
CUST_000763,75,M,Divorced,0,Medium,Employed,Bachelor
CUST_000764,43,F,Married,1,Medium,Employed,HighSchool
CUST_000765,58,M,Married,5,Low,Self-employed,PhD
CUST_000766,36,F,Single,1,Medium,Employed,Bachelor
CUST_000767,44,M,Married,1,Medium,Self-employed,HighSchool
CUST_000768,66,F,Married,3,Medium,Employed,Bachelor
CUST_000769,37,M,Single,5,High,Employed,Master
CUST_000770,66,F,Married,0,VeryHigh,Retired,Master
CUST_000771,53,F,Single,2,Low,Employed,HighSchool
CUST_000772,38,M,Married,2,High,Self-employed,PhD
CUST_000773,52,M,Widowed,0,Low,Employed,HighSchool
CUST_000774,56,F,Divorced,1,Low,Employed,Bachelor
CUST_000775,52,F,Widowed,0,Low,Employed,HighSchool
CUST_000776,26,F,Divorced,0,Medium,Employed,Bachelor
CUST_000777,36,M,Divorced,0,Low,Employed,HighSchool
CUST_000778,42,F,Married,3,High,Self-employed,Bachelor
CUST_000779,44,M,Married,5,Low,Retired,HighSchool
CUST_000780,52,F,Married,1,Medium,Employed,Bachelor
CUST_000781,47,F,Divorced,1,High,Employed,HighSchool
CUST_000782,28,M,Single,1,Medium,Employed,HighSchool
CUST_000783,49,F,Single,4,Medium,Employed,Bachelor
CUST_000784,52,F,Divorced,3,Medium,Self-employed,Bachelor
CUST_000785,51,F,Single,1,Medium,Self-employed,Bachelor
CUST_000786,57,M,Widowed,3,High,Self-employed,Bachelor
CUST_000787,55,M,Married,3,Medium,Employed,Master
CUST_000788,50,F,Married,1,High,Employed,HighSchool
CUST_000789,44,M,Married,1,Medium,Retired,Bachelor
CUST_000790,25,M,Divorced,0,Medium,Employed,HighSchool
CUST_000791,50,F,Single,5,Low,Unemployed,Bachelor
CUST_000792,47,M,Married,1,Medium,Employed,HighSchool
CUST_000793,48,F,Divorced,6,Medium,Employed,Bachelor
CUST_000794,29,M,Single,1,Low,Employed,Master
CUST_000795,32,M,Single,1,Medium,Employed,Bachelor
CUST_000796,57,F,Single,0,Low,Employed,Master
CUST_000797,44,F,Single,1,High,Retired,Bachelor
CUST_000798,53,F,Single,0,Medium,Employed,Master
CUST_000799,45,F,Married,2,High,Employed,Master
CUST_000800,45,F,Married,4,High,Employed,Bachelor
CUST_000801,56,M,Divorced,1,Low,Employed,Master
CUST_000802,38,M,Married,0,Medium,Employed,Bachelor
CUST_000803,46,M,Married,1,Low,Employed,Bachelor
CUST_000804,39,F,Married,3,Low,Employed,HighSchool
CUST_000805,39,M,Divorced,0,Low,Retired,PhD
CUST_000806,41,M,Married,1,Medium,Self-employed,Master
CUST_000807,47,M,Married,2,Medium,Retired,Master
CUST_000808,39,M,Divorced,1,Low,Self-employed,HighSchool
CUST_000809,60,M,Married,1,Medium,Self-employed,HighSchool
CUST_000810,34,F,Single,0,Medium,Retired,Bachelor
CUST_000811,42,M,Married,1,Medium,Employed,Master
CUST_000812,39,F,Married,1,High,Employed,Master
CUST_000813,62,F,Single,0,High,Self-employed,HighSchool
CUST_000814,47,M,Married,1,Medium,Retired,Bachelor
CUST_000815,57,F,Married,0,High,Self-employed,Bachelor
CUST_000816,27,M,Divorced,0,Medium,Employed,Bachelor
CUST_000817,48,F,Married,1,Medium,Retired,HighSchool
CUST_000818,55,F,Married,2,Low,Self-employed,HighSchool
CUST_000819,45,F,Married,0,Medium,Self-employed,HighSchool
CUST_000820,57,F,Married,3,High,Self-employed,Bachelor
CUST_000821,38,M,Married,3,VeryHigh,Self-employed,Master
CUST_000822,61,M,Married,1,High,Employed,Bachelor
CUST_000823,72,F,Married,0,Low,Employed,Bachelor
CUST_000824,40,M,Divorced,1,Low,Retired,Master
CUST_000825,39,M,Divorced,3,Medium,Employed,Bachelor
CUST_000826,62,M,Married,0,High,Self-employed,Bachelor
CUST_000827,63,F,Widowed,1,Medium,Employed,Bachelor
CUST_000828,38,M,Single,2,High,Retired,HighSchool
CUST_000829,39,F,Married,1,Medium,Employed,Master
CUST_000830,41,M,Married,2,High,Employed,Master
CUST_000831,28,M,Divorced,1,Medium,Employed,Master
CUST_000832,33,F,Married,2,High,Employed,HighSchool
CUST_000833,32,M,Married,1,Medium,Self-employed,HighSchool
CUST_000834,35,F,Divorced,3,High,Employed,Bachelor
CUST_000835,44,M,Married,0,High,Self-employed,Bachelor
CUST_000836,47,M,Married,0,High,Employed,HighSchool
CUST_000837,63,M,Single,2,Low,Self-employed,Bachelor
CUST_000838,33,F,Single,2,High,Employed,Bachelor
CUST_000839,56,F,Widowed,2,VeryHigh,Employed,Bachelor
CUST_000840,42,F,Married,2,Medium,Employed,PhD
CUST_000841,44,M,Married,2,Medium,Employed,Bachelor
CUST_000842,53,F,Married,3,High,Self-employed,Bachelor
CUST_000843,31,M,Single,3,Medium,Employed,PhD
CUST_000844,49,F,Married,1,Low,Employed,Bachelor
CUST_000845,46,F,Married,0,Medium,Employed,Bachelor
CUST_000846,50,F,Single,0,Low,Employed,Bachelor
CUST_000847,48,M,Single,1,Low,Retired,Bachelor
CUST_000848,74,F,Married,1,Medium,Employed,Bachelor
CUST_000849,37,M,Married,1,High,Employed,Master
CUST_000850,38,F,Single,0,VeryHigh,Employed,Master
CUST_000851,37,M,Married,1,High,Self-employed,HighSchool
CUST_000852,38,M,Divorced,0,High,Self-employed,Bachelor
CUST_000853,37,M,Married,2,Medium,Employed,HighSchool
CUST_000854,59,M,Divorced,0,Medium,Employed,Bachelor
CUST_000855,62,M,Divorced,3,Medium,Retired,HighSchool
CUST_000856,38,F,Single,0,High,Employed,HighSchool
CUST_000857,35,F,Single,2,Medium,Employed,Master
CUST_000858,50,F,Married,1,Medium,Employed,HighSchool
CUST_000859,38,F,Married,0,Medium,Employed,HighSchool
CUST_000860,52,M,Married,2,Medium,Self-employed,Master
CUST_000861,47,F,Married,0,Low,Employed,Bachelor
CUST_000862,26,M,Married,1,High,Employed,Master
CUST_000863,63,F,Single,1,Medium,Employed,Bachelor
CUST_000864,66,M,Widowed,1,High,Employed,Master
CUST_000865,37,M,Single,0,Medium,Self-employed,Bachelor
CUST_000866,40,M,Divorced,2,Medium,Employed,HighSchool
CUST_000867,48,M,Single,3,VeryHigh,Retired,Bachelor
CUST_000868,49,M,Single,1,Medium,Employed,Bachelor
